S(t),I(t),R(t),mortes(t),tempo
3.4709,0.0930,66.4361,1.3287,407.4
3.4708,0.0928,66.4363,1.3287,407.5
3.4708,0.0927,66.4365,1.3287,407.6
3.4708,0.0925,66.4367,1.3287,407.7
3.4707,0.0923,66.4369,1.3287,407.8
3.4707,0.0921,66.4371,1.3287,407.9
3.4707,0.0920,66.4374,1.3287,408.0
3.4706,0.0918,66.4376,1.3288,408.1
3.4706,0.0916,66.4378,1.3288,408.2
3.4706,0.0914,66.4380,1.3288,408.3
3.4705,0.0912,66.4382,1.3288,408.4
3.4705,0.0911,66.4384,1.3288,408.5
3.4705,0.0909,66.4386,1.3288,408.6
3.4705,0.0907,66.4388,1.3288,408.7
3.4704,0.0905,66.4390,1.3288,408.8
3.4704,0.0904,66.4392,1.3288,408.9
3.4704,0.0902,66.4394,1.3288,409.0
3.4703,0.0900,66.4396,1.3288,409.1
3.4703,0.0899,66.4398,1.3288,409.2
3.4703,0.0897,66.4400,1.3288,409.3
3.4702,0.0895,66.4402,1.3288,409.4
3.4702,0.0893,66.4404,1.3288,409.5
3.4702,0.0892,66.4407,1.3288,409.6
3.4701,0.0890,66.4409,1.3288,409.7
3.4701,0.0888,66.4411,1.3288,409.8
3.4701,0.0886,66.4413,1.3288,409.9
3.4700,0.0885,66.4415,1.3288,410.0
3.4700,0.0883,66.4417,1.3288,410.1
3.4700,0.0881,66.4419,1.3288,410.2
3.4700,0.0880,66.4421,1.3288,410.3
3.4699,0.0878,66.4423,1.3288,410.4
3.4699,0.0876,66.4425,1.3288,410.5
3.4699,0.0875,66.4426,1.3289,410.6
3.4698,0.0873,66.4428,1.3289,410.7
3.4698,0.0871,66.4430,1.3289,410.8
3.4698,0.0870,66.4432,1.3289,410.9
3.4697,0.0868,66.4434,1.3289,411.0
3.4697,0.0866,66.4436,1.3289,411.1
3.4697,0.0865,66.4438,1.3289,411.2
3.4697,0.0863,66.4440,1.3289,411.3
3.4696,0.0861,66.4442,1.3289,411.4
3.4696,0.0860,66.4444,1.3289,411.5
3.4696,0.0858,66.4446,1.3289,411.6
3.4695,0.0856,66.4448,1.3289,411.7
3.4695,0.0855,66.4450,1.3289,411.8
3.4695,0.0853,66.4452,1.3289,411.9
3.4694,0.0851,66.4454,1.3289,412.0
3.4694,0.0850,66.4456,1.3289,412.1
3.4694,0.0848,66.4458,1.3289,412.2
3.4694,0.0846,66.4460,1.3289,412.3
3.4693,0.0845,66.4462,1.3289,412.4
3.4693,0.0843,66.4464,1.3289,412.5
3.4693,0.0842,66.4466,1.3289,412.6
3.4692,0.0840,66.4467,1.3289,412.7
3.4692,0.0838,66.4469,1.3289,412.8
3.4692,0.0837,66.4471,1.3289,412.9
3.4692,0.0835,66.4473,1.3289,413.0
3.4691,0.0833,66.4475,1.3290,413.1
3.4691,0.0832,66.4477,1.3290,413.2
3.4691,0.0830,66.4479,1.3290,413.3
3.4690,0.0829,66.4481,1.3290,413.4
3.4690,0.0827,66.4483,1.3290,413.5
3.4690,0.0825,66.4485,1.3290,413.6
3.4689,0.0824,66.4487,1.3290,413.7
3.4689,0.0822,66.4488,1.3290,413.8
3.4689,0.0821,66.4490,1.3290,413.9
3.4689,0.0819,66.4492,1.3290,414.0
3.4688,0.0818,66.4494,1.3290,414.1
3.4688,0.0816,66.4496,1.3290,414.2
3.4688,0.0814,66.4498,1.3290,414.3
3.4687,0.0813,66.4499,1.3290,414.4
3.4687,0.0811,66.4501,1.3290,414.5
3.4687,0.0810,66.4503,1.3290,414.6
3.4687,0.0808,66.4505,1.3290,414.7
3.4686,0.0807,66.4507,1.3290,414.8
3.4686,0.0805,66.4509,1.3290,414.9
3.4686,0.0803,66.4510,1.3290,415.0
3.4686,0.0802,66.4512,1.3290,415.1
3.4685,0.0800,66.4514,1.3290,415.2
3.4685,0.0799,66.4516,1.3290,415.3
3.4685,0.0797,66.4518,1.3290,415.4
3.4684,0.0796,66.4520,1.3290,415.5
3.4684,0.0794,66.4521,1.3290,415.6
3.4684,0.0793,66.4523,1.3290,415.7
3.4684,0.0791,66.4525,1.3291,415.8
3.4683,0.0790,66.4527,1.3291,415.9
3.4683,0.0788,66.4529,1.3291,416.0
3.4683,0.0787,66.4530,1.3291,416.1
3.4683,0.0785,66.4532,1.3291,416.2
3.4682,0.0784,66.4534,1.3291,416.3
3.4682,0.0782,66.4536,1.3291,416.4
3.4682,0.0781,66.4538,1.3291,416.5
3.4681,0.0779,66.4539,1.3291,416.6
3.4681,0.0778,66.4541,1.3291,416.7
3.4681,0.0776,66.4543,1.3291,416.8
3.4681,0.0775,66.4545,1.3291,416.9
3.4680,0.0773,66.4546,1.3291,417.0
3.4680,0.0772,66.4548,1.3291,417.1
3.4680,0.0770,66.4550,1.3291,417.2
3.4680,0.0769,66.4552,1.3291,417.3
3.4679,0.0767,66.4553,1.3291,417.4
3.4679,0.0766,66.4555,1.3291,417.5
3.4679,0.0764,66.4557,1.3291,417.6
3.4678,0.0763,66.4559,1.3291,417.7
3.4678,0.0761,66.4560,1.3291,417.8
3.4678,0.0760,66.4562,1.3291,417.9
3.4678,0.0758,66.4564,1.3291,418.0
3.4677,0.0757,66.4566,1.3291,418.1
3.4677,0.0755,66.4567,1.3291,418.2
3.4677,0.0754,66.4569,1.3291,418.3
3.4677,0.0752,66.4571,1.3291,418.4
3.4676,0.0751,66.4572,1.3291,418.5
3.4676,0.0750,66.4574,1.3291,418.6
3.4676,0.0748,66.4576,1.3292,418.7
3.4676,0.0747,66.4577,1.3292,418.8
3.4675,0.0745,66.4579,1.3292,418.9
3.4675,0.0744,66.4581,1.3292,419.0
3.4675,0.0742,66.4583,1.3292,419.1
3.4675,0.0741,66.4584,1.3292,419.2
3.4674,0.0740,66.4586,1.3292,419.3
3.4674,0.0738,66.4588,1.3292,419.4
3.4674,0.0737,66.4589,1.3292,419.5
3.4674,0.0735,66.4591,1.3292,419.6
3.4673,0.0734,66.4593,1.3292,419.7
3.4673,0.0732,66.4594,1.3292,419.8
3.4673,0.0731,66.4596,1.3292,419.9
3.4673,0.0730,66.4598,1.3292,420.0
3.4672,0.0728,66.4599,1.3292,420.1
3.4672,0.0727,66.4601,1.3292,420.2
3.4672,0.0725,66.4603,1.3292,420.3
3.4672,0.0724,66.4604,1.3292,420.4
3.4671,0.0723,66.4606,1.3292,420.5
3.4671,0.0721,66.4608,1.3292,420.6
3.4671,0.0720,66.4609,1.3292,420.7
3.4671,0.0718,66.4611,1.3292,420.8
3.4670,0.0717,66.4613,1.3292,420.9
3.4670,0.0716,66.4614,1.3292,421.0
3.4670,0.0714,66.4616,1.3292,421.1
3.4670,0.0713,66.4617,1.3292,421.2
3.4669,0.0712,66.4619,1.3292,421.3
3.4669,0.0710,66.4621,1.3292,421.4
3.4669,0.0709,66.4622,1.3292,421.5
3.4669,0.0707,66.4624,1.3292,421.6
3.4668,0.0706,66.4625,1.3293,421.7
3.4668,0.0705,66.4627,1.3293,421.8
3.4668,0.0703,66.4629,1.3293,421.9
3.4668,0.0702,66.4630,1.3293,422.0
3.4667,0.0701,66.4632,1.3293,422.1
3.4667,0.0699,66.4633,1.3293,422.2
3.4667,0.0698,66.4635,1.3293,422.3
3.4667,0.0697,66.4637,1.3293,422.4
3.4666,0.0695,66.4638,1.3293,422.5
3.4666,0.0694,66.4640,1.3293,422.6
3.4666,0.0693,66.4641,1.3293,422.7
3.4666,0.0691,66.4643,1.3293,422.8
3.4665,0.0690,66.4645,1.3293,422.9
3.4665,0.0689,66.4646,1.3293,423.0
3.4665,0.0687,66.4648,1.3293,423.1
3.4665,0.0686,66.4649,1.3293,423.2
3.4664,0.0685,66.4651,1.3293,423.3
3.4664,0.0683,66.4652,1.3293,423.4
3.4664,0.0682,66.4654,1.3293,423.5
3.4664,0.0681,66.4655,1.3293,423.6
3.4663,0.0679,66.4657,1.3293,423.7
3.4663,0.0678,66.4658,1.3293,423.8
3.4663,0.0677,66.4660,1.3293,423.9
3.4663,0.0675,66.4661,1.3293,424.0
3.4663,0.0674,66.4663,1.3293,424.1
3.4662,0.0673,66.4665,1.3293,424.2
3.4662,0.0672,66.4666,1.3293,424.3
3.4662,0.0670,66.4668,1.3293,424.4
3.4662,0.0669,66.4669,1.3293,424.5
3.4661,0.0668,66.4671,1.3293,424.6
3.4661,0.0666,66.4672,1.3293,424.7
3.4661,0.0665,66.4674,1.3293,424.8
3.4661,0.0664,66.4675,1.3294,424.9
3.4660,0.0663,66.4677,1.3294,425.0
3.4660,0.0661,66.4678,1.3294,425.1
3.4660,0.0660,66.4680,1.3294,425.2
3.4660,0.0659,66.4681,1.3294,425.3
3.4660,0.0657,66.4683,1.3294,425.4
3.4659,0.0656,66.4684,1.3294,425.5
3.4659,0.0655,66.4686,1.3294,425.6
3.4659,0.0654,66.4687,1.3294,425.7
3.4659,0.0652,66.4689,1.3294,425.8
3.4658,0.0651,66.4690,1.3294,425.9
3.4658,0.0650,66.4692,1.3294,426.0
3.4658,0.0649,66.4693,1.3294,426.1
3.4658,0.0647,66.4695,1.3294,426.2
3.4658,0.0646,66.4696,1.3294,426.3
3.4657,0.0645,66.4698,1.3294,426.4
3.4657,0.0644,66.4699,1.3294,426.5
3.4657,0.0642,66.4700,1.3294,426.6
3.4657,0.0641,66.4702,1.3294,426.7
3.4656,0.0640,66.4703,1.3294,426.8
3.4656,0.0639,66.4705,1.3294,426.9
3.4656,0.0638,66.4706,1.3294,427.0
3.4656,0.0636,66.4708,1.3294,427.1
3.4656,0.0635,66.4709,1.3294,427.2
3.4655,0.0634,66.4711,1.3294,427.3
3.4655,0.0633,66.4712,1.3294,427.4
3.4655,0.0631,66.4714,1.3294,427.5
3.4655,0.0630,66.4715,1.3294,427.6
3.4654,0.0629,66.4716,1.3294,427.7
3.4654,0.0628,66.4718,1.3294,427.8
3.4654,0.0627,66.4719,1.3294,427.9
3.4654,0.0625,66.4721,1.3294,428.0
3.4654,0.0624,66.4722,1.3294,428.1
3.4653,0.0623,66.4724,1.3294,428.2
3.4653,0.0622,66.4725,1.3295,428.3
3.4653,0.0621,66.4727,1.3295,428.4
3.4653,0.0619,66.4728,1.3295,428.5
3.4652,0.0618,66.4729,1.3295,428.6
3.4652,0.0617,66.4731,1.3295,428.7
3.4652,0.0616,66.4732,1.3295,428.8
3.4652,0.0615,66.4733,1.3295,428.9
3.4652,0.0613,66.4735,1.3295,429.0
3.4651,0.0612,66.4736,1.3295,429.1
3.4651,0.0611,66.4738,1.3295,429.2
3.4651,0.0610,66.4739,1.3295,429.3
3.4651,0.0609,66.4740,1.3295,429.4
3.4651,0.0608,66.4742,1.3295,429.5
3.4650,0.0606,66.4743,1.3295,429.6
3.4650,0.0605,66.4744,1.3295,429.7
3.4650,0.0604,66.4746,1.3295,429.8
3.4650,0.0603,66.4747,1.3295,429.9
3.4649,0.0602,66.4749,1.3295,430.0
3.4649,0.0601,66.4750,1.3295,430.1
3.4649,0.0599,66.4751,1.3295,430.2
3.4649,0.0598,66.4753,1.3295,430.3
3.4649,0.0597,66.4754,1.3295,430.4
3.4648,0.0596,66.4755,1.3295,430.5
3.4648,0.0595,66.4757,1.3295,430.6
3.4648,0.0594,66.4758,1.3295,430.7
3.4648,0.0592,66.4760,1.3295,430.8
3.4648,0.0591,66.4761,1.3295,430.9
3.4647,0.0590,66.4762,1.3295,431.0
3.4647,0.0589,66.4764,1.3295,431.1
3.4647,0.0588,66.4765,1.3295,431.2
3.4647,0.0587,66.4766,1.3295,431.3
3.4647,0.0586,66.4768,1.3295,431.4
3.4646,0.0585,66.4769,1.3295,431.5
3.4646,0.0583,66.4770,1.3295,431.6
3.4646,0.0582,66.4772,1.3295,431.7
3.4646,0.0581,66.4773,1.3295,431.8
3.4646,0.0580,66.4774,1.3295,431.9
3.4645,0.0579,66.4775,1.3296,432.0
3.4645,0.0578,66.4777,1.3296,432.1
3.4645,0.0577,66.4778,1.3296,432.2
3.4645,0.0576,66.4779,1.3296,432.3
3.4645,0.0574,66.4781,1.3296,432.4
3.4644,0.0573,66.4782,1.3296,432.5
3.4644,0.0572,66.4783,1.3296,432.6
3.4644,0.0571,66.4785,1.3296,432.7
3.4644,0.0570,66.4786,1.3296,432.8
3.4644,0.0569,66.4787,1.3296,432.9
3.4643,0.0568,66.4788,1.3296,433.0
3.4643,0.0567,66.4790,1.3296,433.1
3.4643,0.0566,66.4791,1.3296,433.2
3.4643,0.0565,66.4792,1.3296,433.3
3.4643,0.0564,66.4794,1.3296,433.4
3.4642,0.0562,66.4795,1.3296,433.5
3.4642,0.0561,66.4796,1.3296,433.6
3.4642,0.0560,66.4798,1.3296,433.7
3.4642,0.0559,66.4799,1.3296,433.8
3.4642,0.0558,66.4800,1.3296,433.9
3.4641,0.0557,66.4801,1.3296,434.0
3.4641,0.0556,66.4803,1.3296,434.1
3.4641,0.0555,66.4804,1.3296,434.2
3.4641,0.0554,66.4805,1.3296,434.3
3.4641,0.0553,66.4807,1.3296,434.4
3.4641,0.0552,66.4808,1.3296,434.5
3.4640,0.0551,66.4809,1.3296,434.6
3.4640,0.0550,66.4810,1.3296,434.7
3.4640,0.0549,66.4811,1.3296,434.8
3.4640,0.0547,66.4813,1.3296,434.9
3.4640,0.0546,66.4814,1.3296,435.0
3.4639,0.0545,66.4815,1.3296,435.1
3.4639,0.0544,66.4816,1.3296,435.2
3.4639,0.0543,66.4818,1.3296,435.3
3.4639,0.0542,66.4819,1.3296,435.4
3.4639,0.0541,66.4820,1.3296,435.5
3.4638,0.0540,66.4821,1.3296,435.6
3.4638,0.0539,66.4822,1.3296,435.7
3.4638,0.0538,66.4824,1.3296,435.8
3.4638,0.0537,66.4825,1.3296,435.9
3.4638,0.0536,66.4826,1.3297,436.0
3.4637,0.0535,66.4827,1.3297,436.1
3.4637,0.0534,66.4828,1.3297,436.2
3.4637,0.0533,66.4830,1.3297,436.3
3.4637,0.0532,66.4831,1.3297,436.4
3.4637,0.0531,66.4832,1.3297,436.5
3.4637,0.0530,66.4833,1.3297,436.6
3.4636,0.0529,66.4835,1.3297,436.7
3.4636,0.0528,66.4836,1.3297,436.8
3.4636,0.0527,66.4837,1.3297,436.9
3.4636,0.0526,66.4838,1.3297,437.0
3.4636,0.0525,66.4839,1.3297,437.1
3.4635,0.0524,66.4841,1.3297,437.2
3.4635,0.0523,66.4842,1.3297,437.3
3.4635,0.0522,66.4843,1.3297,437.4
3.4635,0.0521,66.4844,1.3297,437.5
3.4635,0.0520,66.4846,1.3297,437.6
3.4635,0.0519,66.4847,1.3297,437.7
3.4634,0.0518,66.4848,1.3297,437.8
3.4634,0.0517,66.4849,1.3297,437.9
3.4634,0.0516,66.4850,1.3297,438.0
3.4634,0.0515,66.4851,1.3297,438.1
3.4634,0.0514,66.4852,1.3297,438.2
3.4633,0.0513,66.4854,1.3297,438.3
3.4633,0.0512,66.4855,1.3297,438.4
3.4633,0.0511,66.4856,1.3297,438.5
3.4633,0.0510,66.4857,1.3297,438.6
3.4633,0.0509,66.4858,1.3297,438.7
3.4633,0.0508,66.4859,1.3297,438.8
3.4632,0.0507,66.4860,1.3297,438.9
3.4632,0.0506,66.4862,1.3297,439.0
3.4632,0.0505,66.4863,1.3297,439.1
3.4632,0.0504,66.4864,1.3297,439.2
3.4632,0.0503,66.4865,1.3297,439.3
3.4632,0.0502,66.4866,1.3297,439.4
3.4631,0.0501,66.4867,1.3297,439.5
3.4631,0.0500,66.4868,1.3297,439.6
3.4631,0.0499,66.4870,1.3297,439.7
3.4631,0.0498,66.4871,1.3297,439.8
3.4631,0.0497,66.4872,1.3297,439.9
3.4631,0.0496,66.4873,1.3297,440.0
3.4630,0.0495,66.4874,1.3297,440.1
3.4630,0.0494,66.4875,1.3298,440.2
3.4630,0.0493,66.4876,1.3298,440.3
3.4630,0.0492,66.4878,1.3298,440.4
3.4630,0.0491,66.4879,1.3298,440.5
3.4630,0.0490,66.4880,1.3298,440.6
3.4629,0.0490,66.4881,1.3298,440.7
3.4629,0.0489,66.4882,1.3298,440.8
3.4629,0.0488,66.4883,1.3298,440.9
3.4629,0.0487,66.4884,1.3298,441.0
3.4629,0.0486,66.4886,1.3298,441.1
3.4628,0.0485,66.4887,1.3298,441.2
3.4628,0.0484,66.4888,1.3298,441.3
3.4628,0.0483,66.4889,1.3298,441.4
3.4628,0.0482,66.4890,1.3298,441.5
3.4628,0.0481,66.4891,1.3298,441.6
3.4628,0.0480,66.4892,1.3298,441.7
3.4627,0.0479,66.4893,1.3298,441.8
3.4627,0.0478,66.4894,1.3298,441.9
3.4627,0.0477,66.4895,1.3298,442.0
3.4627,0.0476,66.4896,1.3298,442.1
3.4627,0.0476,66.4897,1.3298,442.2
3.4627,0.0475,66.4898,1.3298,442.3
3.4626,0.0474,66.4899,1.3298,442.4
3.4626,0.0473,66.4901,1.3298,442.5
3.4626,0.0472,66.4902,1.3298,442.6
3.4626,0.0471,66.4903,1.3298,442.7
3.4626,0.0470,66.4904,1.3298,442.8
3.4626,0.0469,66.4905,1.3298,442.9
3.4626,0.0468,66.4906,1.3298,443.0
3.4625,0.0467,66.4907,1.3298,443.1
3.4625,0.0466,66.4908,1.3298,443.2
3.4625,0.0466,66.4909,1.3298,443.3
3.4625,0.0465,66.4910,1.3298,443.4
3.4625,0.0464,66.4911,1.3298,443.5
3.4625,0.0463,66.4912,1.3298,443.6
3.4624,0.0462,66.4913,1.3298,443.7
3.4624,0.0461,66.4914,1.3298,443.8
3.4624,0.0460,66.4915,1.3298,443.9
3.4624,0.0459,66.4917,1.3298,444.0
3.4624,0.0458,66.4918,1.3298,444.1
3.4624,0.0458,66.4919,1.3298,444.2
3.4623,0.0457,66.4920,1.3298,444.3
3.4623,0.0456,66.4921,1.3298,444.4
3.4623,0.0455,66.4922,1.3298,444.5
3.4623,0.0454,66.4923,1.3298,444.6
3.4623,0.0453,66.4924,1.3298,444.7
3.4623,0.0452,66.4925,1.3298,444.8
3.4622,0.0451,66.4926,1.3299,444.9
3.4622,0.0451,66.4927,1.3299,445.0
3.4622,0.0450,66.4928,1.3299,445.1
3.4622,0.0449,66.4929,1.3299,445.2
3.4622,0.0448,66.4930,1.3299,445.3
3.4622,0.0447,66.4931,1.3299,445.4
3.4622,0.0446,66.4932,1.3299,445.5
3.4621,0.0445,66.4933,1.3299,445.6
3.4621,0.0445,66.4934,1.3299,445.7
3.4621,0.0444,66.4935,1.3299,445.8
3.4621,0.0443,66.4936,1.3299,445.9
3.4621,0.0442,66.4937,1.3299,446.0
3.4621,0.0441,66.4938,1.3299,446.1
3.4620,0.0440,66.4939,1.3299,446.2
3.4620,0.0439,66.4940,1.3299,446.3
3.4620,0.0439,66.4941,1.3299,446.4
3.4620,0.0438,66.4942,1.3299,446.5
3.4620,0.0437,66.4943,1.3299,446.6
3.4620,0.0436,66.4944,1.3299,446.7
3.4620,0.0435,66.4945,1.3299,446.8
3.4619,0.0434,66.4946,1.3299,446.9
3.4619,0.0434,66.4947,1.3299,447.0
3.4619,0.0433,66.4948,1.3299,447.1
3.4619,0.0432,66.4949,1.3299,447.2
3.4619,0.0431,66.4950,1.3299,447.3
3.4619,0.0430,66.4951,1.3299,447.4
3.4619,0.0429,66.4952,1.3299,447.5
3.4618,0.0429,66.4953,1.3299,447.6
3.4618,0.0428,66.4954,1.3299,447.7
3.4618,0.0427,66.4955,1.3299,447.8
3.4618,0.0426,66.4956,1.3299,447.9
3.4618,0.0425,66.4957,1.3299,448.0
3.4618,0.0424,66.4958,1.3299,448.1
3.4617,0.0424,66.4959,1.3299,448.2
3.4617,0.0423,66.4960,1.3299,448.3
3.4617,0.0422,66.4961,1.3299,448.4
3.4617,0.0421,66.4962,1.3299,448.5
3.4617,0.0420,66.4963,1.3299,448.6
3.4617,0.0420,66.4964,1.3299,448.7
3.4617,0.0419,66.4965,1.3299,448.8
3.4616,0.0418,66.4966,1.3299,448.9
3.4616,0.0417,66.4966,1.3299,449.0
3.4616,0.0416,66.4967,1.3299,449.1
3.4616,0.0416,66.4968,1.3299,449.2
3.4616,0.0415,66.4969,1.3299,449.3
3.4616,0.0414,66.4970,1.3299,449.4
3.4616,0.0413,66.4971,1.3299,449.5
3.4615,0.0412,66.4972,1.3299,449.6
3.4615,0.0412,66.4973,1.3299,449.7
3.4615,0.0411,66.4974,1.3299,449.8
3.4615,0.0410,66.4975,1.3299,449.9
3.4615,0.0409,66.4976,1.3300,450.0
3.4615,0.0408,66.4977,1.3300,450.1
3.4615,0.0408,66.4977,1.3300,450.2
3.4614,0.0407,66.4978,1.3300,450.3
3.4614,0.0406,66.4979,1.3300,450.4
3.4614,0.0405,66.4980,1.3300,450.5
3.4614,0.0404,66.4981,1.3300,450.6
3.4614,0.0404,66.4982,1.3300,450.7
3.4614,0.0403,66.4983,1.3300,450.8
3.4614,0.0402,66.4984,1.3300,450.9
3.4613,0.0401,66.4985,1.3300,451.0
3.4613,0.0401,66.4986,1.3300,451.1
3.4613,0.0400,66.4987,1.3300,451.2
3.4613,0.0399,66.4987,1.3300,451.3
3.4613,0.0398,66.4988,1.3300,451.4
3.4613,0.0397,66.4989,1.3300,451.5
3.4613,0.0397,66.4990,1.3300,451.6
3.4613,0.0396,66.4991,1.3300,451.7
3.4612,0.0395,66.4992,1.3300,451.8
3.4612,0.0394,66.4993,1.3300,451.9
3.4612,0.0394,66.4994,1.3300,452.0
3.4612,0.0393,66.4995,1.3300,452.1
3.4612,0.0392,66.4996,1.3300,452.2
3.4612,0.0391,66.4997,1.3300,452.3
3.4612,0.0391,66.4998,1.3300,452.4
3.4611,0.0390,66.4998,1.3300,452.5
3.4611,0.0389,66.4999,1.3300,452.6
3.4611,0.0388,66.5000,1.3300,452.7
3.4611,0.0388,66.5001,1.3300,452.8
3.4611,0.0387,66.5002,1.3300,452.9
3.4611,0.0386,66.5003,1.3300,453.0
3.4611,0.0385,66.5004,1.3300,453.1
3.4610,0.0385,66.5005,1.3300,453.2
3.4610,0.0384,66.5006,1.3300,453.3
3.4610,0.0383,66.5006,1.3300,453.4
3.4610,0.0382,66.5007,1.3300,453.5
3.4610,0.0382,66.5008,1.3300,453.6
3.4610,0.0381,66.5009,1.3300,453.7
3.4610,0.0380,66.5010,1.3300,453.8
3.4610,0.0380,66.5011,1.3300,453.9
3.4609,0.0379,66.5012,1.3300,454.0
3.4609,0.0378,66.5012,1.3300,454.1
3.4609,0.0377,66.5013,1.3300,454.2
3.4609,0.0377,66.5014,1.3300,454.3
3.4609,0.0376,66.5015,1.3300,454.4
3.4609,0.0375,66.5016,1.3300,454.5
3.4609,0.0374,66.5017,1.3300,454.6
3.4609,0.0374,66.5017,1.3300,454.7
3.4608,0.0373,66.5018,1.3300,454.8
3.4608,0.0372,66.5019,1.3300,454.9
3.4608,0.0372,66.5020,1.3300,455.0
3.4608,0.0371,66.5021,1.3300,455.1
3.4608,0.0370,66.5022,1.3300,455.2
3.4608,0.0369,66.5022,1.3300,455.3
3.4608,0.0369,66.5023,1.3300,455.4
3.4607,0.0368,66.5024,1.3300,455.5
3.4607,0.0367,66.5025,1.3300,455.6
3.4607,0.0367,66.5026,1.3301,455.7
3.4607,0.0366,66.5027,1.3301,455.8
3.4607,0.0365,66.5027,1.3301,455.9
3.4607,0.0364,66.5028,1.3301,456.0
3.4607,0.0364,66.5029,1.3301,456.1
3.4607,0.0363,66.5030,1.3301,456.2
3.4606,0.0362,66.5031,1.3301,456.3
3.4606,0.0362,66.5032,1.3301,456.4
3.4606,0.0361,66.5033,1.3301,456.5
3.4606,0.0360,66.5033,1.3301,456.6
3.4606,0.0360,66.5034,1.3301,456.7
3.4606,0.0359,66.5035,1.3301,456.8
3.4606,0.0358,66.5036,1.3301,456.9
3.4606,0.0357,66.5037,1.3301,457.0
3.4605,0.0357,66.5038,1.3301,457.1
3.4605,0.0356,66.5038,1.3301,457.2
3.4605,0.0355,66.5039,1.3301,457.3
3.4605,0.0355,66.5040,1.3301,457.4
3.4605,0.0354,66.5041,1.3301,457.5
3.4605,0.0353,66.5042,1.3301,457.6
3.4605,0.0353,66.5043,1.3301,457.7
3.4605,0.0352,66.5043,1.3301,457.8
3.4605,0.0351,66.5044,1.3301,457.9
3.4604,0.0351,66.5045,1.3301,458.0
3.4604,0.0350,66.5046,1.3301,458.1
3.4604,0.0349,66.5046,1.3301,458.2
3.4604,0.0349,66.5047,1.3301,458.3
3.4604,0.0348,66.5048,1.3301,458.4
3.4604,0.0347,66.5049,1.3301,458.5
3.4604,0.0347,66.5050,1.3301,458.6
3.4604,0.0346,66.5050,1.3301,458.7
3.4603,0.0345,66.5051,1.3301,458.8
3.4603,0.0345,66.5052,1.3301,458.9
3.4603,0.0344,66.5053,1.3301,459.0
3.4603,0.0343,66.5053,1.3301,459.1
3.4603,0.0343,66.5054,1.3301,459.2
3.4603,0.0342,66.5055,1.3301,459.3
3.4603,0.0341,66.5056,1.3301,459.4
3.4603,0.0341,66.5056,1.3301,459.5
3.4602,0.0340,66.5057,1.3301,459.6
3.4602,0.0339,66.5058,1.3301,459.7
3.4602,0.0339,66.5059,1.3301,459.8
3.4602,0.0338,66.5059,1.3301,459.9
3.4602,0.0337,66.5060,1.3301,460.0
3.4602,0.0337,66.5061,1.3301,460.1
3.4602,0.0336,66.5062,1.3301,460.2
3.4602,0.0335,66.5062,1.3301,460.3
3.4602,0.0335,66.5063,1.3301,460.4
3.4601,0.0334,66.5064,1.3301,460.5
3.4601,0.0334,66.5065,1.3301,460.6
3.4601,0.0333,66.5066,1.3301,460.7
3.4601,0.0332,66.5066,1.3301,460.8
3.4601,0.0332,66.5067,1.3301,460.9
3.4601,0.0331,66.5068,1.3301,461.0
3.4601,0.0330,66.5069,1.3301,461.1
3.4601,0.0330,66.5069,1.3301,461.2
3.4601,0.0329,66.5070,1.3301,461.3
3.4600,0.0328,66.5071,1.3301,461.4
3.4600,0.0328,66.5072,1.3301,461.5
3.4600,0.0327,66.5072,1.3301,461.6
3.4600,0.0327,66.5073,1.3301,461.7
3.4600,0.0326,66.5074,1.3301,461.8
3.4600,0.0325,66.5075,1.3301,461.9
3.4600,0.0325,66.5075,1.3302,462.0
3.4600,0.0324,66.5076,1.3302,462.1
3.4599,0.0323,66.5077,1.3302,462.2
3.4599,0.0323,66.5078,1.3302,462.3
3.4599,0.0322,66.5079,1.3302,462.4
3.4599,0.0322,66.5079,1.3302,462.5
3.4599,0.0321,66.5080,1.3302,462.6
3.4599,0.0320,66.5081,1.3302,462.7
3.4599,0.0320,66.5082,1.3302,462.8
3.4599,0.0319,66.5082,1.3302,462.9
3.4599,0.0318,66.5083,1.3302,463.0
3.4598,0.0318,66.5084,1.3302,463.1
3.4598,0.0317,66.5084,1.3302,463.2
3.4598,0.0317,66.5085,1.3302,463.3
3.4598,0.0316,66.5086,1.3302,463.4
3.4598,0.0315,66.5087,1.3302,463.5
3.4598,0.0315,66.5087,1.3302,463.6
3.4598,0.0314,66.5088,1.3302,463.7
3.4598,0.0314,66.5089,1.3302,463.8
3.4598,0.0313,66.5089,1.3302,463.9
3.4598,0.0312,66.5090,1.3302,464.0
3.4597,0.0312,66.5091,1.3302,464.1
3.4597,0.0311,66.5091,1.3302,464.2
3.4597,0.0311,66.5092,1.3302,464.3
3.4597,0.0310,66.5093,1.3302,464.4
3.4597,0.0309,66.5093,1.3302,464.5
3.4597,0.0309,66.5094,1.3302,464.6
3.4597,0.0308,66.5095,1.3302,464.7
3.4597,0.0308,66.5095,1.3302,464.8
3.4597,0.0307,66.5096,1.3302,464.9
3.4596,0.0306,66.5097,1.3302,465.0
3.4596,0.0306,66.5098,1.3302,465.1
3.4596,0.0305,66.5098,1.3302,465.2
3.4596,0.0305,66.5099,1.3302,465.3
3.4596,0.0304,66.5100,1.3302,465.4
3.4596,0.0303,66.5100,1.3302,465.5
